,index,Pair,Spearman,Event_Type,Event,Event1,Sections,Relationship,Familiarity,Distance,Close
84300,ADQ040,ADQ044,-0.006671350689104739,Music,Bach,Bach,Bach,Stranger,0,1.0,1
84343,ADQ003,ADQ046,-0.0025028419760173485,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84350,ADQ010,ADQ046,-0.005963220455258462,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84354,ADQ014,ADQ046,0.0070519739833083345,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84367,ADQ028,ADQ046,0.024448371573862194,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84369,ADQ030,ADQ046,-0.009312695881637608,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84371,ADQ033,ADQ046,0.007981557091746966,Music,Bach,Bach,Bach,Friend/Absent,1,2.0,1
84379,ADQ042,ADQ046,-0.01669020302390444,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84380,ADQ043,ADQ046,0.002980439663203983,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84420,ADQ003,ADQ047,0.003354457000408538,Music,Bach,Bach,Bach,Stranger,0,2.0,1
84421,ADQ004,ADQ047,-0.023795108541139993,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84422,ADQ005,ADQ047,-0.01098047644372005,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84427,ADQ010,ADQ047,0.005377148346769245,Music,Bach,Bach,Bach,Stranger,0,2.0,1
84431,ADQ014,ADQ047,-0.016203365403538676,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84433,ADQ016,ADQ047,-0.00613308404013404,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
84435,ADQ018,ADQ047,-0.009924225263410207,Music,Bach,Bach,Bach,Stranger,0,2.0,1
84438,ADQ022,ADQ047,-0.009279141752562304,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84443,ADQ027,ADQ047,-0.0037001109042727087,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84452,ADQ037,ADQ047,0.020577435432076,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
84457,ADQ043,ADQ047,-0.0009342714457811501,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84496,ADQ002,ADQ048,-0.020471437761044976,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84497,ADQ003,ADQ048,-0.04509418695690797,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84498,ADQ004,ADQ048,0.01106064258520171,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84503,ADQ009,ADQ048,-0.015506944416799973,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84512,ADQ018,ADQ048,-0.003988124716004627,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84513,ADQ019,ADQ048,-0.006693288601802694,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
84518,ADQ025,ADQ048,0.02674048106269317,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84520,ADQ027,ADQ048,0.06013101045974255,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84521,ADQ028,ADQ048,0.011100705542619632,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84523,ADQ030,ADQ048,0.052538915251997505,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84526,ADQ034,ADQ048,-0.01411574988569052,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84534,ADQ043,ADQ048,0.004641652858664663,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84540,ADQ050,ADQ048,-0.010182897143396617,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84545,ADQ055,ADQ048,0.024953486149973253,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84584,ADQ013,ADQ049,-0.02118591496673181,Music,Bach,Bach,Bach,Friend/Stranger,1,-2.0,1
84585,ADQ014,ADQ049,0.017521237782101483,Music,Bach,Bach,Bach,Friend,1,1.0,1
84586,ADQ015,ADQ049,-0.023647719472271313,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84595,ADQ025,ADQ049,-0.0067666739984834235,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84598,ADQ028,ADQ049,0.0012234378222930637,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84599,ADQ029,ADQ049,4.323033786710318e-05,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84603,ADQ034,ADQ049,0.017252003985021427,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84608,ADQ040,ADQ049,-0.016533598471050848,Music,Bach,Bach,Bach,Friend/Stranger,1,3.0,1
84610,ADQ042,ADQ049,0.003501026607130514,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
84612,ADQ044,ADQ049,0.04059567044568669,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84666,ADQ018,ADQ050,-0.004838786062599912,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84677,ADQ030,ADQ050,0.0018800019026389782,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84730,ADQ005,ADQ051,0.006127706761449349,Music,Bach,Bach,Bach,Stranger,0,2.0,1
84741,ADQ016,ADQ051,0.01591363903094922,Music,Bach,Bach,Bach,Stranger,0,2.0,1
84758,ADQ035,ADQ051,0.013347229594633013,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84764,ADQ042,ADQ051,0.012488730974796606,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84768,ADQ047,ADQ051,-0.019391309863779398,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84770,ADQ049,ADQ051,0.005445333710298045,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84778,ADQ057,ADQ051,0.010971103815841245,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84803,ADQ001,ADQ052,-0.010029484838772591,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
84805,ADQ003,ADQ052,0.01051213036194777,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84808,ADQ006,ADQ052,-0.019551240794792552,Music,Bach,Bach,Bach,Stranger,0,2.0,1
84811,ADQ009,ADQ052,0.008203981782254217,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84824,ADQ023,ADQ052,0.03301232309675142,Music,Bach,Bach,Bach,Friend,1,1.0,1
84825,ADQ024,ADQ052,-0.030723211601489712,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84832,ADQ031,ADQ052,0.0030972819762176184,Music,Bach,Bach,Bach,Friend,1,3.0,1
84835,ADQ035,ADQ052,0.01657407534018331,Music,Bach,Bach,Bach,Friend,1,1.0,1
84844,ADQ046,ADQ052,0.0033505939351751567,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84846,ADQ048,ADQ052,0.03927122956399835,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84848,ADQ050,ADQ052,-0.02051862278650973,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84852,ADQ054,ADQ052,0.03906739975728295,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84855,ADQ057,ADQ052,0.01015441056557916,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84857,ADQ059,ADQ052,0.008178032697420349,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84861,ADQ063,ADQ052,0.054337367947735235,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84876,AEQ087,ADQ052,0.008257390935039022,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84879,AER090,ADQ052,-0.010072438229548224,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84882,ADQ003,ADQ053,0.022901343781213227,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84883,ADQ004,ADQ053,0.029595451506882475,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84884,ADQ005,ADQ053,-0.005855464159878958,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84885,ADQ006,ADQ053,0.022159298048575613,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84889,ADQ010,ADQ053,-0.02232065489682287,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84895,ADQ016,ADQ053,-0.023584139781152157,Music,Bach,Bach,Bach,Stranger,0,1.0,1
84897,ADQ018,ADQ053,0.027624123940244178,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84906,ADQ028,ADQ053,-0.003828533930757544,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84914,ADQ037,ADQ053,-0.014299646877834164,Music,Bach,Bach,Bach,Family_Partner,1,1.0,1
84919,ADQ043,ADQ053,-0.004910210740552728,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84922,ADQ047,ADQ053,0.007831656502344644,Music,Bach,Bach,Bach,Stranger,0,2.0,1
84924,ADQ049,ADQ053,0.027798639136200596,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84926,ADQ051,ADQ053,-0.00884503399956604,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84932,ADQ057,ADQ053,0.010423858452889002,Music,Bach,Bach,Bach,Stranger,0,4.0,0
84963,ADQ007,ADQ054,-0.02584818151136742,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84967,ADQ011,ADQ054,-0.006422913837824191,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
84969,ADQ013,ADQ054,0.008236783636203329,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84971,ADQ015,ADQ054,-0.019228760916041702,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84977,ADQ022,ADQ054,0.012295846375594487,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
84984,ADQ029,ADQ054,-0.015469301345008814,Music,Bach,Bach,Bach,Friend,1,3.0,1
84990,ADQ036,ADQ054,-0.014234106408921173,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84993,ADQ040,ADQ054,-0.0462908929342712,Music,Bach,Bach,Bach,Stranger,0,3.0,1
84997,ADQ044,ADQ054,0.016063690106697653,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85047,ADQ014,ADQ055,0.03812956668209341,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85060,ADQ028,ADQ055,0.03174316059393278,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85062,ADQ030,ADQ055,0.02402345818569267,Music,Bach,Bach,Bach,Friend,1,3.0,1
85064,ADQ033,ADQ055,-0.021352159254217542,Music,Bach,Bach,Bach,Friend,1,1.0,1
85072,ADQ042,ADQ055,0.010014651224362696,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85075,ADQ046,ADQ055,0.00991476873115282,Music,Bach,Bach,Bach,Friend,1,-2.0,1
85078,ADQ049,ADQ055,0.03409617835310215,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85113,ADQ003,ADQ056,-0.02107721757281112,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85120,ADQ010,ADQ056,0.00906913900475945,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85128,ADQ018,ADQ056,0.006716889933732907,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85139,ADQ030,ADQ056,-0.0020650848365905937,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85141,ADQ033,ADQ056,-0.020081624979312287,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85150,ADQ043,ADQ056,-0.009299557882007412,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85152,ADQ046,ADQ056,-0.005115832080063559,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85153,ADQ047,ADQ056,0.011468487390700872,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85156,ADQ050,ADQ056,0.01191771604384253,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85198,ADQ011,ADQ057,-0.021325583048014237,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85200,ADQ013,ADQ057,0.014724337005681562,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85202,ADQ015,ADQ057,0.004567523040903483,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85208,ADQ022,ADQ057,-0.017412776443293167,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85215,ADQ029,ADQ057,0.008827966549762296,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85224,ADQ040,ADQ057,0.015233107148618833,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85228,ADQ044,ADQ057,0.029469953900945024,Music,Bach,Bach,Bach,Friend,1,1.0,1
85237,ADQ054,ADQ057,0.03382530003184176,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85271,ADQ007,ADQ058,-0.00019566779714531285,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85272,ADQ008,ADQ058,0.024462052559252004,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85276,ADQ012,ADQ058,0.014677678141672548,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85277,ADQ013,ADQ058,0.0012112809892092838,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85279,ADQ015,ADQ058,0.034023714526184565,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85281,ADQ017,ADQ058,0.006885670216336459,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85285,ADQ022,ADQ058,0.029331393918926505,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85289,ADQ026,ADQ058,-0.0018734017017005772,Music,Bach,Bach,Bach,Friend,1,3.0,1
85292,ADQ029,ADQ058,0.010026892086205693,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85299,ADQ037,ADQ058,0.0009320783880973471,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85300,ADQ038,ADQ058,0.03203789348753936,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85302,ADQ041,ADQ058,-0.001614973701321735,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85314,ADQ054,ADQ058,-0.0069108400444119955,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85316,ADQ056,ADQ058,0.021816275063051987,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85333,AEQ081,ADQ058,-0.042859928533026004,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85343,ADQ002,ADQ059,0.014340634312322008,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85350,ADQ009,ADQ059,-0.0017632625605490835,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85351,ADQ010,ADQ059,0.03775625674228243,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85353,ADQ012,ADQ059,0.004392094270057168,Music,Bach,Bach,Bach,Stranger,0,1.0,1
85358,ADQ017,ADQ059,-0.02369157002625572,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85360,ADQ019,ADQ059,-0.012836468711359043,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85366,ADQ026,ADQ059,0.002368926297068061,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85381,ADQ043,ADQ059,-0.0004015519361709092,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85387,ADQ050,ADQ059,0.03261257626893292,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85392,ADQ055,ADQ059,-0.028208793072443488,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85393,ADQ056,ADQ059,-0.03586788797679212,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85395,ADQ058,ADQ059,0.001083288041925461,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85426,ADQ008,ADQ060,0.03373211713976076,Music,Bach,Bach,Bach,Friend,1,1.0,1
85429,ADQ011,ADQ060,-0.018837802373052038,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85433,ADQ015,ADQ060,0.04805939945121364,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85436,ADQ018,ADQ060,0.019053001972565167,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85442,ADQ025,ADQ060,0.010331809281258285,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85450,ADQ034,ADQ060,0.03700662044657451,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85454,ADQ038,ADQ060,-0.014266157831609253,Music,Bach,Bach,Bach,Friend,1,3.0,1
85458,ADQ043,ADQ060,-0.0003653103317406701,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85460,ADQ046,ADQ060,0.021314483356810864,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85470,ADQ056,ADQ060,-0.00021661206611659102,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85472,ADQ058,ADQ060,0.03662210227678996,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85482,ADR069,ADQ060,0.009218070328636651,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85487,AEQ081,ADQ060,-0.019745916946874317,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85497,ADQ002,ADQ061,0.019446953471112534,Music,Bach,Bach,Bach,Friend,1,3.0,1
85499,ADQ004,ADQ061,-0.009196416724056146,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85501,ADQ006,ADQ061,0.0012066442048634118,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85504,ADQ009,ADQ061,-0.012582115237018807,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85507,ADQ012,ADQ061,0.002279869046623786,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85514,ADQ019,ADQ061,-0.0014348131329823943,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85525,ADQ031,ADQ061,0.024771001541805258,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85535,ADQ043,ADQ061,-0.00802267846295264,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85539,ADQ048,ADQ061,0.0006217436201523199,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85550,ADQ059,ADQ061,-0.019009229467205457,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85570,AEQ088,ADQ061,-0.014861264155135837,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85574,ADQ002,ADQ062,0.014254613726034964,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85576,ADQ004,ADQ062,0.028381371017339938,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85579,ADQ007,ADQ062,-0.020959663340340905,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85581,ADQ009,ADQ062,-0.0007703616709113061,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85587,ADQ015,ADQ062,-0.02244130554993856,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85591,ADQ019,ADQ062,-0.0280824913702259,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85596,ADQ025,ADQ062,-0.032512877552179346,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85598,ADQ027,ADQ062,-0.04128230855092212,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85599,ADQ028,ADQ062,-0.03713859721448289,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85604,ADQ034,ADQ062,0.011557484170618039,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85612,ADQ043,ADQ062,0.01422809461358817,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85614,ADQ046,ADQ062,-0.007335938598604486,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85616,ADQ048,ADQ062,-0.03299346980832554,Music,Bach,Bach,Bach,Friend,1,1.0,1
85629,ADQ061,ADQ062,0.005886055989367169,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85651,ADQ002,ADQ063,0.04517051578427515,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85656,ADQ007,ADQ063,-0.01976696625870611,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85658,ADQ009,ADQ063,0.03085666240938872,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85660,ADQ011,ADQ063,-0.01747897285623265,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85664,ADQ015,ADQ063,0.009984995454403981,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85668,ADQ019,ADQ063,-0.009274809580476523,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85670,ADQ022,ADQ063,-0.02125098655262795,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85673,ADQ025,ADQ063,-0.054437803934556064,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85675,ADQ027,ADQ063,-0.055068937205698346,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85683,ADQ036,ADQ063,0.015545791297582011,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85700,ADQ055,ADQ063,0.017215046081440068,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85701,ADQ056,ADQ063,0.0703001788789398,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85707,ADQ062,ADQ063,0.037862113617001224,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85733,ADQ007,ADQ064,0.017843070051730088,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85737,ADQ011,ADQ064,-0.006492007462981145,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85739,ADQ013,ADQ064,0.0008353102138927857,Music,Bach,Bach,Bach,Friend,1,1.0,1
85740,ADQ014,ADQ064,-0.005202583121070702,Music,Bach,Bach,Bach,Friend,1,2.0,1
85741,ADQ015,ADQ064,-0.009370933573347723,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85750,ADQ025,ADQ064,-0.010470162648538672,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85752,ADQ027,ADQ064,-0.01017143971589814,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85753,ADQ028,ADQ064,-0.04123899955067413,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85754,ADQ029,ADQ064,0.0014009869566974208,Music,Bach,Bach,Bach,Friend/Stranger,1,3.0,1
85758,ADQ034,ADQ064,0.03647053781536513,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85763,ADQ040,ADQ064,-0.005362481408267646,Music,Bach,Bach,Bach,Friend,1,2.0,1
85765,ADQ042,ADQ064,0.026759255147930823,Music,Bach,Bach,Bach,Friend,1,1.0,1
85767,ADQ044,ADQ064,0.030870815939274456,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85771,ADQ049,ADQ064,-0.03285964537933471,Music,Bach,Bach,Bach,Friend/Stranger,1,2.0,1
85804,ADQ001,ADQ066,-0.0005313150527439292,Music,Bach,Bach,Bach,Friend,1,1.0,1
85806,ADQ003,ADQ066,-0.011563207741583216,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85809,ADQ006,ADQ066,-0.023348128333314087,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85814,ADQ011,ADQ066,0.007985389171383115,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85816,ADQ013,ADQ066,-0.03684558132062805,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85825,ADQ023,ADQ066,0.02061350744322892,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85826,ADQ024,ADQ066,0.027091542029329074,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85828,ADQ026,ADQ066,0.042997559050321876,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85829,ADQ027,ADQ066,0.060364680353990376,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85831,ADQ029,ADQ066,-0.023479197113618806,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85833,ADQ031,ADQ066,-0.010700945823509953,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85835,ADQ034,ADQ066,-0.02153958252372854,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85836,ADQ035,ADQ066,0.011657783183908315,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85841,ADQ041,ADQ066,0.01641672165669565,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85844,ADQ044,ADQ066,0.005468407186068703,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85849,ADQ050,ADQ066,0.01203469241735339,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85851,ADQ052,ADQ066,-0.006286986175851809,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85860,ADQ061,ADQ066,-0.012859135230391491,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85868,ADR070,ADQ066,0.015782325944505182,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85882,ADQ002,ADR067,0.01872874023631851,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85884,ADQ004,ADR067,0.015613035976862746,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85889,ADQ009,ADR067,0.014557406617304041,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85892,ADQ012,ADR067,-0.008252893808383649,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85899,ADQ019,ADR067,0.009553716237452305,Music,Bach,Bach,Bach,Family_ParentChild,1,1.0,1
85906,ADQ027,ADR067,0.009995679428867477,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85909,ADQ030,ADR067,-0.02131989182026324,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85924,ADQ048,ADR067,-0.03498885519789455,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85935,ADQ059,ADR067,-0.012429744109409722,Music,Bach,Bach,Bach,Stranger,0,3.0,1
85937,ADQ061,ADR067,0.008175345025013353,Music,Bach,Bach,Bach,Stranger,0,-2.0,1
85938,ADQ062,ADR067,-0.014716146432139181,Music,Bach,Bach,Bach,Stranger,0,2.0,1
85946,ADR071,ADR067,0.00036404703042885534,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85955,AEQ088,ADR067,0.017653402159850656,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85971,ADQ014,ADR068,-0.005919990876086791,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85974,ADQ017,ADR068,-0.01218570834921426,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85981,ADQ025,ADR068,-0.025383600357877154,Music,Bach,Bach,Bach,Stranger,0,4.0,0
85990,ADQ035,ADR068,0.043312929627846615,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86004,ADQ051,ADR068,-0.0025934882344097986,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86005,ADQ052,ADR068,-0.005038587305237128,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86024,AEQ079,ADR068,-0.017118173329331278,Music,Bach,Bach,Bach,Stranger,0,4.0,0
86037,ADQ003,ADR069,-0.01687604626442485,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86038,ADQ004,ADR069,-0.008291675581378511,Music,Bach,Bach,Bach,Stranger,0,2.0,1
86040,ADQ006,ADR069,0.016828563204115958,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86044,ADQ010,ADR069,-0.023575307338419605,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86050,ADQ016,ADR069,-0.013585664390928094,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86068,ADQ036,ADR069,0.025360019070339246,Music,Bach,Bach,Bach,Stranger,0,4.0,0
86069,ADQ037,ADR069,0.0302324204631133,Music,Bach,Bach,Bach,Friend,1,1.0,1
86074,ADQ043,ADR069,0.019244716520592786,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86077,ADQ047,ADR069,-0.019892534221560648,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86078,ADQ048,ADR069,0.0416369455131458,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86083,ADQ053,ADR069,0.001657666536321976,Music,Bach,Bach,Bach,Friend,1,3.0,1
86084,ADQ054,ADR069,-0.012833381637442035,Music,Bach,Bach,Bach,Stranger,0,4.0,0
86091,ADQ061,ADR069,-0.01257203571585757,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86096,ADR067,ADR069,0.02226167521288847,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86118,ADQ007,ADR070,-0.01302790067180488,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86120,ADQ009,ADR070,-0.006388750949026153,Music,Bach,Bach,Bach,Stranger,0,3.0,1
86121,ADQ010,ADR070,0.012290512664449943,Music,Bach,Bach,Bach,Stranger,0,4.0,0
